LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,night_bus_stop_count,night_tube_station_count,night_transit_score
E01004695,Westminster 017C,E02000976,Westminster 017,E09000033,Westminster,E12000007,London,1297,1274,23,230.8,669,1.9,1,1,4
E01004696,Westminster 017D,E02000976,Westminster 017,E09000033,Westminster,E12000007,London,1586,1585,1,237.8,760,2.1,1,0,1
E01004697,Westminster 016D,E02000975,Westminster 016,E09000033,Westminster,E12000007,London,1513,1504,9,273.1,816,1.8,0,0,0
E01004698,Westminster 017E,E02000976,Westminster 017,E09000033,Westminster,E12000007,London,1558,1428,130,166.6,754,1.9,0,0,0
E01004699,Westminster 017F,E02000976,Westminster 017,E09000033,Westminster,E12000007,London,2267,2241,26,194.4,1165,1.9,2,0,2
E01004700,Westminster 016E,E02000975,Westminster 016,E09000033,Westminster,E12000007,London,1763,1708,55,307.1,941,1.8,0,0,0
E01004701,Westminster 007A,E02000966,Westminster 007,E09000033,Westminster,E12000007,London,1618,1618,0,204.3,843,1.9,1,0,1
E01004702,Westminster 009E,E02000968,Westminster 009,E09000033,Westminster,E12000007,London,2598,2597,1,158.1,994,2.6,5,0,5
E01004703,Westminster 007B,E02000966,Westminster 007,E09000033,Westminster,E12000007,London,2308,2308,0,111.1,1027,2.2,1,0,1
E01004705,Westminster 007D,E02000966,Westminster 007,E09000033,Westminster,E12000007,London,1469,1469,0,215.1,700,2.1,0,0,0
E01004706,Westminster 006B,E02000965,Westminster 006,E09000033,Westminster,E12000007,London,1600,1600,0,114.7,735,2.2,0,0,0
E01004707,Westminster 006C,E02000965,Westminster 006,E09000033,Westminster,E12000007,London,1954,1954,0,151.6,798,2.4,0,0,0
E01004708,Westminster 006D,E02000965,Westminster 006,E09000033,Westminster,E12000007,London,1588,1569,19,195.6,788,2.0,2,0,2
E01004709,Westminster 007E,E02000966,Westminster 007,E09000033,Westminster,E12000007,London,1673,1673,0,188.4,765,2.2,2,0,2
E01004710,Westminster 002D,E02000961,Westminster 002,E09000033,Westminster,E12000007,London,1648,1603,45,128.2,635,2.5,2,0,2
E01004711,Westminster 002E,E02000961,Westminster 002,E09000033,Westminster,E12000007,London,1747,1734,13,220.0,759,2.3,1,0,1
E01004712,Westminster 008C,E02000967,Westminster 008,E09000033,Westminster,E12000007,London,1680,1545,135,167.3,842,1.8,3,0,3
E01004713,Westminster 011A,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,1829,1779,50,105.2,939,1.9,1,0,1
E01004714,Westminster 011B,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,2150,2141,9,63.3,1177,1.8,6,0,6
E01004715,Westminster 013A,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,1773,1514,259,161.3,824,1.8,3,0,3
E01004716,Westminster 011C,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,1423,1419,4,79.7,724,2.0,4,0,4
E01004717,Westminster 011D,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,1511,1511,0,153.2,898,1.7,0,0,0
E01004718,Westminster 004A,E02000963,Westminster 004,E09000033,Westminster,E12000007,London,1962,1962,0,265.5,850,2.3,1,0,1
E01004719,Westminster 004B,E02000963,Westminster 004,E09000033,Westminster,E12000007,London,1909,1896,13,197.2,786,2.4,0,0,0
E01004720,Westminster 004C,E02000963,Westminster 004,E09000033,Westminster,E12000007,London,2000,1991,9,169.1,777,2.6,1,0,1
E01004721,Westminster 004D,E02000963,Westminster 004,E09000033,Westminster,E12000007,London,1998,1998,0,170.0,879,2.3,3,0,3
E01004722,Westminster 004E,E02000963,Westminster 004,E09000033,Westminster,E12000007,London,2494,2456,38,310.6,849,2.9,0,0,0
E01004723,Westminster 005F,E02000964,Westminster 005,E09000033,Westminster,E12000007,London,2200,2176,24,228.2,997,2.2,0,0,0
E01004724,Westminster 001C,E02000960,Westminster 001,E09000033,Westminster,E12000007,London,1761,1761,0,218.2,850,2.1,0,0,0
E01004725,Westminster 003B,E02000962,Westminster 003,E09000033,Westminster,E12000007,London,1615,1611,4,59.2,799,2.0,4,0,4
E01004726,Westminster 003C,E02000962,Westminster 003,E09000033,Westminster,E12000007,London,1798,1792,6,96.8,824,2.2,1,0,1
E01004727,Westminster 008D,E02000967,Westminster 008,E09000033,Westminster,E12000007,London,2026,1998,28,17.9,977,2.0,6,1,9
E01004728,Westminster 003D,E02000962,Westminster 003,E09000033,Westminster,E12000007,London,1558,1558,0,208.0,808,1.9,0,0,0
E01004729,Westminster 003E,E02000962,Westminster 003,E09000033,Westminster,E12000007,London,1638,1638,0,270.7,856,1.9,1,0,1
E01004730,Westminster 001D,E02000960,Westminster 001,E09000033,Westminster,E12000007,London,1671,1665,6,37.1,804,2.1,0,0,0
E01004731,Westminster 020A,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,1781,1658,123,26.4,910,1.8,8,0,8
E01004732,Westminster 020B,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,1456,1314,142,208.6,697,1.9,1,0,1
E01004733,Westminster 020C,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,2046,1796,250,45.3,926,1.9,7,2,13
E01004734,Westminster 018A,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,1972,1931,41,60.7,1104,1.7,9,1,12
E01004735,Westminster 018B,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,1829,1601,228,38.2,977,1.6,13,1,16
E01004736,Westminster 018C,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,1744,1265,479,14.7,729,1.7,25,2,31
E01004737,Westminster 024C,E02000983,Westminster 024,E09000033,Westminster,E12000007,London,1301,1301,0,161.2,683,1.9,2,0,2
E01004738,Westminster 024D,E02000983,Westminster 024,E09000033,Westminster,E12000007,London,1351,1306,45,146.8,722,1.8,0,0,0
E01004739,Westminster 024E,E02000983,Westminster 024,E09000033,Westminster,E12000007,London,1348,1348,0,463.2,950,1.4,0,0,0
E01004740,Westminster 021A,E02000980,Westminster 021,E09000033,Westminster,E12000007,London,1494,1494,0,306.1,776,1.9,1,0,1
E01004741,Westminster 024F,E02000983,Westminster 024,E09000033,Westminster,E12000007,London,1273,1273,0,226.1,698,1.8,0,1,3
E01004742,Westminster 022A,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,1391,1381,10,297.9,779,1.8,0,0,0
E01004743,Westminster 021B,E02000980,Westminster 021,E09000033,Westminster,E12000007,London,1396,1396,0,284.9,713,2.0,0,0,0
E01004744,Westminster 020D,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,1347,1311,36,124.5,744,1.8,1,0,1
E01004745,Westminster 021C,E02000980,Westminster 021,E09000033,Westminster,E12000007,London,2114,2114,0,104.8,1125,1.9,6,0,6
E01004746,Westminster 021D,E02000980,Westminster 021,E09000033,Westminster,E12000007,London,1440,1440,0,356.4,757,1.9,0,0,0
E01004747,Westminster 021E,E02000980,Westminster 021,E09000033,Westminster,E12000007,London,2240,2182,58,206.6,1127,1.9,2,0,2
E01004748,Westminster 020E,E02000979,Westminster 020,E09000033,Westminster,E12000007,London,1451,1238,213,166.2,615,2.0,3,0,3
E01004749,Westminster 022B,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,2445,2337,108,177.6,1185,2.0,1,0,1
E01004750,Westminster 023E,E02000982,Westminster 023,E09000033,Westminster,E12000007,London,1769,1741,28,69.0,951,1.8,10,1,13
E01004751,Westminster 022C,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,1773,1768,5,210.6,943,1.9,0,0,0
E01004752,Westminster 022D,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,1569,1567,2,437.0,905,1.7,0,0,0
E01004753,Westminster 022E,E02000981,Westminster 022,E09000033,Westminster,E12000007,London,1813,1813,0,306.3,1041,1.7,0,0,0
E01004754,Westminster 010A,E02000969,Westminster 010,E09000033,Westminster,E12000007,London,1629,1528,101,196.3,600,2.5,0,0,0
E01004755,Westminster 010B,E02000969,Westminster 010,E09000033,Westminster,E12000007,London,2207,2147,60,191.9,963,2.2,4,0,4
E01004756,Westminster 006E,E02000965,Westminster 006,E09000033,Westminster,E12000007,London,1800,1796,4,303.0,866,2.1,0,0,0
E01004757,Westminster 010C,E02000969,Westminster 010,E09000033,Westminster,E12000007,London,1598,1594,4,129.3,600,2.7,2,0,2
E01004760,Westminster 014E,E02000973,Westminster 014,E09000033,Westminster,E12000007,London,1630,1630,0,227.0,771,2.1,1,0,1
E01004761,Westminster 018D,E02000977,Westminster 018,E09000033,Westminster,E12000007,London,1945,1922,23,37.4,1085,1.8,7,1,10
E01004762,Westminster 011E,E02000970,Westminster 011,E09000033,Westminster,E12000007,London,2070,2066,4,70.6,1136,1.8,6,0,6
E01004763,Westminster 013B,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,2127,1731,396,72.4,1076,1.6,6,0,6
E01004765,Westminster 013D,E02000972,Westminster 013,E09000033,Westminster,E12000007,London,2023,1967,56,75.5,1103,1.8,6,0,6
E01032512,Westminster 010F,E02000969,Westminster 010,E09000033,Westminster,E12000007,London,2540,2480,60,151.1,989,2.5,4,0,4
E01032513,Westminster 010G,E02000969,Westminster 010,E09000033,Westminster,E12000007,London,1355,1311,44,254.2,567,2.3,2,0,2
E01032562,Bromley 040D,E02006782,Bromley 040,E09000006,Bromley,E12000007,London,1507,1507,0,65.5,623,2.4,0,0,0
E01032563,Bromley 040E,E02006782,Bromley 040,E09000006,Bromley,E12000007,London,1483,1400,83,39.6,568,2.5,1,0,1
E01032564,Lewisham 037E,E02006783,Lewisham 037,E09000023,Lewisham,E12000007,London,1312,1312,0,86.0,508,2.6,5,0,5
E01032565,Lewisham 038E,E02006784,Lewisham 038,E09000023,Lewisham,E12000007,London,1392,1392,0,64.4,644,2.2,0,0,0
E01032566,Bexley 029D,E02006785,Bexley 029,E09000004,Bexley,E12000007,London,1684,1684,0,30.4,747,2.3,0,0,0
E01032567,Greenwich 033D,E02006786,Greenwich 033,E09000011,Greenwich,E12000007,London,1651,1651,0,40.0,589,2.8,0,0,0
E01032568,Bromley 041E,E02006787,Bromley 041,E09000006,Bromley,E12000007,London,1488,1488,0,40.5,647,2.3,0,0,0
E01032569,Croydon 045E,E02006788,Croydon 045,E09000008,Croydon,E12000007,London,1731,1731,0,55.3,660,2.6,0,0,0
E01032570,Bromley 042D,E02006789,Bromley 042,E09000006,Bromley,E12000007,London,1548,1541,7,34.0,669,2.3,0,0,0
E01032572,Ealing 040D,E02006791,Ealing 040,E09000009,Ealing,E12000007,London,1575,1575,0,70.2,758,2.1,0,0,0
E01032573,Hounslow 029E,E02006792,Hounslow 029,E09000018,Hounslow,E12000007,London,1614,1614,0,69.8,860,1.9,3,0,3
E01032574,Enfield 037E,E02006793,Enfield 037,E09000010,Enfield,E12000007,London,2059,2059,0,56.5,695,3.0,0,0,0
E01032575,Haringey 037D,E02006794,Haringey 037,E09000014,Haringey,E12000007,London,1908,1889,19,131.8,672,2.8,0,0,0
E01032576,Harrow 032E,E02006795,Harrow 032,E09000015,Harrow,E12000007,London,1667,1667,0,73.7,520,3.2,0,0,0
E01032577,Hillingdon 033E,E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,1683,1683,0,46.6,601,2.8,0,0,0
E01032579,Lewisham 039E,E02006798,Lewisham 039,E09000023,Lewisham,E12000007,London,1460,1460,0,83.5,711,2.1,0,0,0
E01032580,Barking and Dagenham 023F,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,E12000007,London,1354,1354,0,105.9,471,2.9,0,0,0
E01032581,Redbridge 034G,E02006800,Redbridge 034,E09000026,Redbridge,E12000007,London,1652,1652,0,57.1,699,2.4,0,0,0
E01032582,Lambeth 036E,E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,1893,1893,0,59.6,920,2.1,6,1,9
E01032583,Southwark 034D,E02006802,Southwark 034,E09000028,Southwark,E12000007,London,1587,1343,244,104.4,644,2.1,4,1,7
E01032584,Southwark 034E,E02006802,Southwark 034,E09000028,Southwark,E12000007,London,1282,1275,7,147.7,577,2.2,3,0,3
E01032623,Sutton 025E,E02006836,Sutton 025,E09000029,Sutton,E12000007,London,1825,1751,74,22.2,619,2.8,0,0,0
E01032637,Southwark 003F,E02000809,Southwark 003,E09000028,Southwark,E12000007,London,1247,1080,167,311.0,641,1.7,0,0,0
E01032638,Southwark 003G,E02000809,Southwark 003,E09000028,Southwark,E12000007,London,1159,1159,0,285.5,653,1.8,0,0,0
E01032639,Southwark 014F,E02000820,Southwark 014,E09000028,Southwark,E12000007,London,1643,1509,134,184.4,688,2.2,3,0,3
E01032640,Southwark 003H,E02000809,Southwark 003,E09000028,Southwark,E12000007,London,1248,1248,0,282.4,672,1.9,0,0,0
E01032646,Southwark 003I,E02000809,Southwark 003,E09000028,Southwark,E12000007,London,1569,1569,0,127.7,737,2.1,0,0,0
E01032719,Southwark 014G,E02000820,Southwark 014,E09000028,Southwark,E12000007,London,1211,1211,0,291.8,623,1.9,2,0,2
E01032720,Southwark 009F,E02000815,Southwark 009,E09000028,Southwark,E12000007,London,1732,1656,76,101.9,681,2.4,9,1,12
E01032722,Southwark 012F,E02000818,Southwark 012,E09000028,Southwark,E12000007,London,2133,2131,2,108.5,932,2.3,5,0,5
E01032739,City of London 001F,E02000001,City of London 001,E09000001,City of London,E12000007,London,1044,1002,42,6.3,676,1.5,42,4,54
E01032740,City of London 001G,E02000001,City of London 001,E09000001,City of London,E12000007,London,1099,1049,50,17.2,719,1.5,14,0,14
E01032741,Havering 013E,E02000476,Havering 013,E09000016,Havering,E12000007,London,1078,1078,0,38.6,663,1.6,5,0,5
E01032742,Havering 013F,E02000476,Havering 013,E09000016,Havering,E12000007,London,1310,1260,50,58.0,644,2.0,2,0,2
E01032743,Ealing 010F,E02000247,Ealing 010,E09000009,Ealing,E12000007,London,2173,2173,0,226.8,818,2.7,0,0,0
E01032744,Ealing 010G,E02000247,Ealing 010,E09000009,Ealing,E12000007,London,1526,1378,148,76.8,486,2.8,3,0,3
E01032764,Tower Hamlets 004E,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,1302,1302,0,40.0,643,2.0,1,0,1
E01032765,Tower Hamlets 004F,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,1488,1488,0,183.7,645,2.3,0,0,0
E01032766,Tower Hamlets 021E,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,1307,1307,0,162.0,601,2.2,0,0,0
E01032767,Tower Hamlets 021F,E02000884,Tower Hamlets 021,E09000030,Tower Hamlets,E12000007,London,1584,1584,0,117.9,767,2.1,1,0,1
E01032768,Tower Hamlets 025E,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,1307,1307,0,185.1,696,1.9,0,0,0
E01032769,Tower Hamlets 025F,E02000888,Tower Hamlets 025,E09000030,Tower Hamlets,E12000007,London,1235,1230,5,119.8,593,2.1,4,0,4
E01032770,Tower Hamlets 032B,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,E12000007,London,1191,1191,0,271.9,572,2.1,0,0,0
E01032771,Tower Hamlets 033B,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,E12000007,London,1104,1104,0,31.4,546,2.0,4,1,7
E01032772,Tower Hamlets 032C,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,E12000007,London,1135,1135,0,139.4,544,2.1,0,0,0
E01032773,Tower Hamlets 032D,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,E12000007,London,1561,1561,0,461.8,852,1.8,0,0,0
E01032774,Tower Hamlets 032E,E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,E12000007,London,1298,1297,1,63.6,583,2.2,0,0,0
E01032775,Tower Hamlets 031F,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,1108,1108,0,316.6,600,1.8,0,0,0
E01032776,Tower Hamlets 028E,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,1076,1076,0,133.5,631,1.7,2,0,2
E01032777,Tower Hamlets 028F,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,1141,1141,0,98.4,514,2.2,2,0,2
E01032778,Tower Hamlets 028G,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,1108,1108,0,35.4,564,2.0,4,0,4
E01032779,Tower Hamlets 028H,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,1089,1089,0,365.4,565,1.9,0,0,0
E01032780,Tower Hamlets 028I,E02000891,Tower Hamlets 028,E09000030,Tower Hamlets,E12000007,London,1333,1333,0,37.8,647,2.1,3,0,3
E01032781,Tower Hamlets 033C,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,E12000007,London,1535,1535,0,281.7,771,2.0,3,0,3
E01032782,Tower Hamlets 033D,E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,E12000007,London,1614,1614,0,210.4,776,2.1,2,0,2
E01032783,Tower Hamlets 031G,E02000894,Tower Hamlets 031,E09000030,Tower Hamlets,E12000007,London,1383,1383,0,167.8,661,2.1,3,0,3
E01032784,Tower Hamlets 004G,E02000867,Tower Hamlets 004,E09000030,Tower Hamlets,E12000007,London,1516,1516,0,234.0,692,2.2,0,0,0
E01032785,Tower Hamlets 010E,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,1348,1348,0,185.4,616,2.2,0,0,0
E01032786,Tower Hamlets 010F,E02000873,Tower Hamlets 010,E09000030,Tower Hamlets,E12000007,London,1561,1561,0,267.8,674,2.3,3,0,3
E01032787,Tower Hamlets 011F,E02000874,Tower Hamlets 011,E09000030,Tower Hamlets,E12000007,London,2567,2567,0,241.9,793,3.2,0,0,0
E01032788,Hammersmith and Fulham 023D,E02000394,Hammersmith and Fulham 023,E09000013,Hammersmith and Fulham,E12000007,London,1106,1099,7,94.9,496,2.2,0,0,0
E01032789,Hammersmith and Fulham 023E,E02000394,Hammersmith and Fulham 023,E09000013,Hammersmith and Fulham,E12000007,London,1151,1151,0,384.9,586,2.0,0,0,0
E01032790,Hammersmith and Fulham 023F,E02000394,Hammersmith and Fulham 023,E09000013,Hammersmith and Fulham,E12000007,London,1118,1118,0,141.5,557,2.0,0,0,0
E01032803,Southwark 003J,E02000809,Southwark 003,E09000028,Southwark,E12000007,London,1331,1331,0,220.4,658,2.0,0,0,0
E01032805,Southwark 022F,E02000828,Southwark 022,E09000028,Southwark,E12000007,London,2551,2538,13,146.2,940,2.7,1,0,1
E01032834,Southwark 003K,E02000809,Southwark 003,E09000028,Southwark,E12000007,London,1130,1122,8,321.0,666,1.7,0,0,0
E01033000,Hounslow 025F,E02000550,Hounslow 025,E09000018,Hounslow,E12000007,London,1785,1785,0,212.2,663,2.7,0,0,0
E01033030,Hounslow 025G,E02000550,Hounslow 025,E09000018,Hounslow,E12000007,London,1723,1723,0,239.0,773,2.2,0,0,0
E01033081,Hounslow 003F,E02000528,Hounslow 003,E09000018,Hounslow,E12000007,London,1242,1242,0,125.5,649,1.9,3,0,3
E01033082,Hounslow 003G,E02000528,Hounslow 003,E09000018,Hounslow,E12000007,London,1223,1223,0,50.2,659,1.9,2,0,2
E01033083,Hounslow 018F,E02000543,Hounslow 018,E09000018,Hounslow,E12000007,London,1664,1664,0,122.5,643,2.6,2,0,2
E01033084,Hounslow 018G,E02000543,Hounslow 018,E09000018,Hounslow,E12000007,London,1722,1711,11,127.4,648,2.6,2,0,2
E01033085,Haringey 020E,E02000416,Haringey 020,E09000014,Haringey,E12000007,London,1780,1780,0,113.9,908,2.0,1,0,1
E01033086,Haringey 020F,E02000416,Haringey 020,E09000014,Haringey,E12000007,London,1091,1091,0,180.9,488,2.2,0,0,0
E01033093,Wandsworth 010F,E02000932,Wandsworth 010,E09000032,Wandsworth,E12000007,London,1526,1526,0,55.6,766,2.0,2,0,2
E01033098,Wandsworth 002F,E02000924,Wandsworth 002,E09000032,Wandsworth,E12000007,London,1012,1009,3,30.8,629,1.6,3,0,3
E01033099,Wandsworth 004E,E02000926,Wandsworth 004,E09000032,Wandsworth,E12000007,London,1028,1028,0,99.2,456,2.3,2,0,2
E01033100,Wandsworth 002G,E02000924,Wandsworth 002,E09000032,Wandsworth,E12000007,London,1243,1243,0,108.7,612,2.0,3,0,3
E01033101,Wandsworth 004F,E02000926,Wandsworth 004,E09000032,Wandsworth,E12000007,London,1191,1191,0,94.2,663,1.8,4,0,4
E01033132,Wandsworth 002H,E02000924,Wandsworth 002,E09000032,Wandsworth,E12000007,London,1040,1040,0,39.3,619,1.7,0,1,3
E01033133,Wandsworth 004G,E02000926,Wandsworth 004,E09000032,Wandsworth,E12000007,London,1193,1193,0,200.2,636,1.9,0,0,0
E01033135,Wandsworth 010G,E02000932,Wandsworth 010,E09000032,Wandsworth,E12000007,London,1071,1071,0,106.1,475,2.3,0,0,0
E01033146,Enfield 025F,E02000301,Enfield 025,E09000010,Enfield,E12000007,London,1586,1586,0,114.6,593,2.7,0,0,0
E01033148,Enfield 003F,E02000279,Enfield 003,E09000010,Enfield,E12000007,London,1950,1950,0,43.3,661,3.0,0,0,0
E01033150,Enfield 003G,E02000279,Enfield 003,E09000010,Enfield,E12000007,London,1656,1656,0,100.8,702,2.4,0,0,0
E01033151,Enfield 025G,E02000301,Enfield 025,E09000010,Enfield,E12000007,London,1483,1483,0,22.3,541,2.7,0,0,0
E01033153,Waltham Forest 020G,E02000914,Waltham Forest 020,E09000031,Waltham Forest,E12000007,London,2616,2614,2,161.4,936,2.8,2,0,2
E01033207,Lambeth 004F,E02000621,Lambeth 004,E09000022,Lambeth,E12000007,London,1708,1635,73,70.7,766,2.1,4,1,7
E01033208,Lambeth 004G,E02000621,Lambeth 004,E09000022,Lambeth,E12000007,London,1723,1723,0,344.6,1018,1.7,2,1,5
E01033320,Lewisham 017E,E02000669,Lewisham 017,E09000023,Lewisham,E12000007,London,1496,1463,33,102.0,645,2.3,2,0,2
E01033322,Lewisham 017F,E02000669,Lewisham 017,E09000023,Lewisham,E12000007,London,1267,1238,29,181.0,594,2.1,1,0,1
E01033324,Lewisham 008E,E02000660,Lewisham 008,E09000023,Lewisham,E12000007,London,1597,1597,0,89.0,642,2.5,0,0,0
E01033325,Lewisham 008F,E02000660,Lewisham 008,E09000023,Lewisham,E12000007,London,1205,1205,0,198.2,706,1.7,0,0,0
E01033327,Lewisham 012F,E02000664,Lewisham 012,E09000023,Lewisham,E12000007,London,1527,1507,20,46.9,679,2.2,7,0,7
E01033341,Lewisham 012G,E02000664,Lewisham 012,E09000023,Lewisham,E12000007,London,1303,1298,5,102.2,551,2.4,2,0,2
E01033424,Brent 017F,E02000109,Brent 017,E09000005,Brent,E12000007,London,1508,1358,150,35.1,638,2.1,4,0,4
E01033455,Brent 031G,E02000123,Brent 031,E09000005,Brent,E12000007,London,1189,1151,38,191.5,501,2.3,2,0,2
E01033456,Brent 027F,E02000119,Brent 027,E09000005,Brent,E12000007,London,2208,2200,8,83.4,743,3.0,4,0,4
E01033457,Brent 017G,E02000109,Brent 017,E09000005,Brent,E12000007,London,1712,1700,12,95.1,562,3.0,2,0,2
E01033463,Brent 003G,E02000095,Brent 003,E09000005,Brent,E12000007,London,2939,2805,134,70.2,848,3.3,0,0,0
E01033464,Brent 010F,E02000102,Brent 010,E09000005,Brent,E12000007,London,3022,3018,4,125.3,813,3.7,0,0,0
E01033485,Brent 031H,E02000123,Brent 031,E09000005,Brent,E12000007,London,1991,1982,9,137.8,789,2.5,1,0,1
E01033486,Islington 011E,E02000564,Islington 011,E09000019,Islington,E12000007,London,1036,1022,14,155.3,425,2.4,1,0,1
E01033487,Islington 011F,E02000564,Islington 011,E09000019,Islington,E12000007,London,1226,1226,0,502.5,595,2.1,0,0,0
E01033488,Islington 011G,E02000564,Islington 011,E09000019,Islington,E12000007,London,1205,1205,0,119.8,557,2.2,1,1,4
